@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 19\nSize of the tree: 21\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 11\n','Number of leaves: 28\nSize of the tree: 31\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0.001,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,21,10,0,67.741935,32.258065,0,0.025157,0.373199,0.444558,93.104634,97.769323,27.024229,25.837174,1.187055,0.871749,0.833457,0.038292,1.590517,0.051307,5.885524,0.909091,20,0.888889,8,0.111111,1,0.090909,2,0.714286,0.909091,0.8,0.031016,0.694444,0.81108,0.677419,0.657217,0.342783,0.322581,0.603687,0.677419,0.616129,0.031016,0.694444,0.70984,0.483333,0.677419,0,0,0,0,0,0,5831,19192,4308,100,100,'Number of leaves: 10\nSize of the tree: 11\n',11,10,10
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,21,9,0,70,30,0,-0.062992,0.355517,0.442724,90.951309,100.114727,25.099248,24.912449,0.186798,0.836642,0.830415,0.006227,1.683409,0.056114,6.70701,0.954545,21,1,8,0,0,0.045455,1,0.724138,0.954545,0.823529,-0.111979,0.590909,0.776039,0.7,0.745455,0.254545,0.3,0.531034,0.7,0.603922,-0.111979,0.590909,0.657601,0.411765,0.7,0,0.001,0,0,0,0,7555,19253,4247,100,98.333333,'Number of leaves: 19\nSize of the tree: 21\n',21,19,19
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,18,12,0,60,40,0,-0.216216,0.444097,0.518138,113.612546,117.168318,25.099248,32.207633,-7.108385,0.836642,1.073588,-0.236946,-6.160152,-0.205338,-24.543173,0.818182,18,1,8,0,0,0.181818,4,0.692308,0.818182,0.75,-0.236525,0.409091,0.703408,0.6,0.781818,0.218182,0.4,0.507692,0.6,0.55,-0.236525,0.409091,0.579536,0.375,0.6,0.001,0,0,0,0,0,5831,19253,4247,100,100,'Number of leaves: 10\nSize of the tree: 11\n',11,10,10
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0.001,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.27154,0.378973,0.438715,97.842528,100.240247,25.547654,25.388436,0.159218,0.824118,0.818982,0.005136,-0.440742,-0.014217,-1.725177,0.782609,18,0.5,4,0.5,4,0.217391,5,0.818182,0.782609,0.8,0.272434,0.646739,0.812528,0.709677,0.427069,0.572931,0.290323,0.721733,0.709677,0.714991,0.272434,0.646739,0.691886,0.635294,0.709677,0,0,0,0,0,0,5831,19192,4308,100,100,'Number of leaves: 10\nSize of the tree: 11\n',11,10,10
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0.001,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,21,10,0,67.741935,32.258065,0,-0.115108,0.399304,0.483923,103.09161,110.569596,25.547654,30.33522,-4.787565,0.824118,0.978555,-0.154438,-2.185147,-0.070489,-8.553219,0.913043,21,1,8,0,0,0.086957,2,0.724138,0.913043,0.807692,-0.154881,0.505435,0.745925,0.677419,0.764376,0.235624,0.322581,0.537264,0.677419,0.599256,-0.154881,0.505435,0.62181,0.403846,0.677419,0,0,0,0,0,0,7555,19192,4308,100,100,'Number of leaves: 19\nSize of the tree: 21\n',21,19,19
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0,0.400117,0.454805,99.820083,100.022991,27.024229,27.035207,-0.010978,0.871749,0.872103,-0.000354,0.043744,0.001411,0.16187,1,22,1,9,0,0,0,0,0.709677,1,0.830189,?,0.5,0.709677,0.709677,0.709677,0.290323,0.290323,?,0.709677,?,?,0.5,0.587929,?,0.709677,0.001,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0.001,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0.189189,0.361413,0.418286,92.459615,94.588486,25.099248,22.939636,2.159612,0.836642,0.764655,0.071987,1.690448,0.056348,6.735053,0.909091,20,0.75,6,0.25,2,0.090909,2,0.769231,0.909091,0.833333,0.206959,0.6875,0.819037,0.733333,0.574242,0.425758,0.266667,0.697436,0.733333,0.7,0.206959,0.6875,0.721738,0.583333,0.733333,0,0,0,0,0,0,5831,19253,4247,100,100,'Number of leaves: 10\nSize of the tree: 11\n',11,10,10
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.047782,0.361458,0.447054,93.320481,102.14559,25.547654,26.131869,-0.584215,0.824118,0.842964,-0.018846,0.543878,0.017544,2.128876,0.913043,21,0.875,7,0.125,1,0.086957,2,0.75,0.913043,0.823529,0.056305,0.543478,0.75971,0.709677,0.671634,0.328366,0.290323,0.642473,0.709677,0.657927,0.056305,0.543478,0.656615,0.502674,0.709677,0.001,0,0,0,0,0,7555,19192,4308,100,98.387097,'Number of leaves: 19\nSize of the tree: 21\n',21,19,19
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,21,10,0,67.741935,32.258065,0,0.157609,0.401768,0.481626,103.727733,110.044803,25.547654,29.57476,-4.027106,0.824118,0.954025,-0.129907,-2.76757,-0.089276,-10.832969,0.782609,18,0.625,5,0.375,3,0.217391,5,0.782609,0.782609,0.782609,0.157609,0.546196,0.760149,0.677419,0.519811,0.480189,0.322581,0.677419,0.677419,0.677419,0.157609,0.546196,0.639207,0.578804,0.677419,0,0,0,0,0,0,5831,19192,4308,100,100,'Number of leaves: 10\nSize of the tree: 11\n',11,10,10
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.220126,0.359328,0.42959,89.644069,94.477605,27.024229,24.804832,2.219397,0.871749,0.800156,0.071593,2.976546,0.096018,11.014361,0.954545,21,0.777778,7,0.222222,2,0.045455,1,0.75,0.954545,0.84,0.271391,0.646465,0.776741,0.741935,0.565168,0.434832,0.258065,0.725806,0.741935,0.692903,0.271391,0.646465,0.677939,0.586667,0.741935,0,0,0,0,0,0,7555,19192,4308,100,100,'Number of leaves: 19\nSize of the tree: 21\n',21,19,19
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0.001,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.353537,0.453971,90.444663,102.657988,25.099248,26.211591,-1.112344,0.836642,0.87372,-0.037078,1.67565,0.055855,6.676096,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.737095,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.6141,?,0.733333,0.001,0,0,0,0,0,7555,19253,4247,100,98.333333,'Number of leaves: 19\nSize of the tree: 21\n',21,19,19
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.107914,0.342641,0.43512,88.462293,99.418631,25.547654,24.961944,0.58571,0.824118,0.805224,0.018894,2.141685,0.069087,8.3831,0.956522,22,0.875,7,0.125,1,0.043478,1,0.758621,0.956522,0.846154,0.145201,0.581522,0.77823,0.741935,0.660414,0.339586,0.258065,0.69188,0.741935,0.679404,0.145201,0.581522,0.674171,0.523077,0.741935,0,0,0,0,0,0,7555,19192,4308,100,96.774194,'Number of leaves: 19\nSize of the tree: 21\n',21,19,19
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0,0.38651,0.437632,99.788444,99.992718,25.547654,25.544461,0.003193,0.824118,0.824015,0.000103,0.049949,0.001611,0.195512,1,23,1,8,0,0,0,0,0.741935,1,0.851852,?,0.5,0.741935,0.741935,0.741935,0.258065,0.258065,?,0.741935,?,?,0.5,0.617066,?,0.741935,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0,0.400117,0.454805,99.820083,100.022991,27.024229,27.035207,-0.010978,0.871749,0.872103,-0.000354,0.043744,0.001411,0.16187,1,22,1,9,0,0,0,0,0.709677,1,0.830189,?,0.5,0.709677,0.709677,0.709677,0.290323,0.290323,?,0.709677,?,?,0.5,0.587929,?,0.709677,0,0,0,0,0,0,3866,19192,4308,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.390097,0.442222,99.797724,100.00115,25.099248,25.099747,-0.000499,0.836642,0.836658,-0.000017,0.046581,0.001553,0.185586,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.5,0.733333,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.5,0.608889,?,0.733333,0,0,0,0,0,0,3866,19253,4247,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260418.0439,276,30,17,13,0,56.666667,43.333333,0,-0.258065,0.43129,0.508635,110.336154,115.019372,25.099248,30.932312,-5.833064,0.836642,1.031077,-0.194435,-4.72326,-0.157442,-18.818335,0.772727,17,1,8,0,0,0.227273,5,0.68,0.772727,0.723404,-0.26968,0.508523,0.748995,0.566667,0.793939,0.206061,0.433333,0.498667,0.566667,0.530496,-0.26968,0.508523,0.627041,0.361702,0.566667,0,0,0,0,0,0,5831,19253,4247,100,100,'Number of leaves: 10\nSize of the tree: 11\n',11,10,10
